brand,persona,headline,quote,logp
HelloFresh,Anticipation,The wait is almost dinner.,The wait is almost over,-0.34980946814755287
HelloFresh,Anticipation,The HelloFresh meals are yet to arrive.,trying new recipes,-0.5220900210008782
HelloFresh,Anticipation,Something fresh this way comes.,Something wicked this way comes,-0.5810416535913895
HelloFresh,Anticipation,The HelloFresh is almost here!,The wait is almost over.,-0.4874517306947934
Blue Apron,Trust,Trust is the Blue Apron of life.,Trust is the glue of life,-0.5315242049671399
Blue Apron,Trust,"Reliability is built over time, broken in an instant.","Trust is built over time, broken in an instant.",-0.5060416435903473
Blue Apron,Trust,...,Trust is the glue of life.,-0.48889735683498997
Blue Apron,Trust,Blue Apron is the glue of your meals.,Trust is the glue of life.,-0.5622256602877675
Blue Apron,Trust,Blue Apron is the glue of your meals.,,-0.49876958348943257
Blue Apron,Trust,"Trust is the glue of life, Blue Apron style.",Trust is the glue of life.,-0.4722782127045079
Blue Apron,Trust,Blue Apron is the foundation of fresh meals.,Trust is the glue of life.,-0.5329683716408908
Blue Apron,Trust,Trust in Blue Apron.,Trust in me | ★,-0.6033210940614443
Casper,Fear,Dreams are a Casper.,Time is a thief.,-0.4822634045254397
Casper,Fear,"You snooze, Casper’s gone.","You snooze, you lose.",-0.5115021119570861
Casper,Fear,"You snooze, you miss Casper.","You snooze, you lose.",-0.5582871605363263
Casper,Fear,"Time waits for no slumber, Casper.",Time waits for no one.,-0.5303012575789268
Casper,Fear,"You snooze, you miss out.","You snooze, you lose.",-0.501780045284817
Netflix,Fear,The only thing you’ll miss is the panic.,The only thing we have to fear is fear itself.,-0.44216845021245704
Netflix,Fear,The early binger gets the stream.,The early bird gets the worm.,-0.5395977795627072
Netflix,Fear,The Netflix FOMO is over.,The FOMO is real.,-0.46122807741876315
Netflix,Fear,The early viewer catches the thrills.,,-0.4056346213991221
Netflix,Fear,"You stream, you miss.","You snooze, you lose.",-0.4959176432180764
Netflix,Fear,The only thing you have to fear is missing Netflix.,The only thing we have to fear is fear itself.,-0.5569293693194931
Netflix,Fear,"Netflix: You wait, you miss.","You snooze, you lose",-0.5656128717025973
Netflix,Fear,Never miss out till tomorrow what you can watch now.,Never put off till tomorrow what you can do today.,-0.49472432479729633
Netflix,Fear,What are you missing on Netflix?,Time and tide wait for no man.,-0.5251094401368961
Netflix,Fear,He who hesitates is missing Netflix.,He who hesitates is lost.,-0.5271383700977731
Netflix,Fear,Time waits for no binge to end.,Time waits for no one.,-0.4755375762189869
Netflix,Fear,What are you waiting to binge?,Time waits for no one.,-0.5114249957147343
Netflix,Fear,Netflix waits for no one.,Time waits for no one
Netflix,Fear,"You wait, you miss Netflix!",
Netflix,Fear,"You snooze, Netflix streams on.","You snooze, you lose."
Netflix,Fear,"Netflix: If you snooze, you miss out.","If you snooze, you lose."
