brand,persona,headline,quote,logp
NordVPN,Fear,NordVPN waits for no one.,Seize the day,-0.4450873904792456
NordVPN,Fear,The only thing we have to fear is not using NordVPN.,The only thing we have to fear is fear itself.,-0.44527482736839175
NordVPN,Fear,The only thing you have to fear is hackers—NordVPN stops them.,,-0.5087190634165002
NordVPN,Fear,The only thing to fear is no NordVPN.,The only thing we have to fear is fear itself.,-0.46534466606296904
NordVPN,Fear,"You hesitate, you compromise.","You snooze, you lose.",-0.4779939336424812
NordVPN,Fear,"Lock in your privacy, for tomorrow never comes.","Seize the day, for tomorrow never comes.",-0.49268741937160415
NordVPN,Fear,"You snooze, you lose privacy.","You snooze, you lose.",-0.4551606457841809
Blue Apron,Pride,The Blue Apron's the limit.,The sky's the limit,-0.4835549410975095
Blue Apron,Pride,The proof of Blue Apron is in the eating.,The proof of the pudding is in the eating.,-0.504441417331457
Blue Apron,Pride,Blue Apron meals are forever fresh.,Diamonds are forever.,-0.5572870353355446
Blue Apron,Pride,I am the chef of my plate.,master of my fate,-0.4907986208664221
Blue Apron,Pride,Blue Apron is the gourmet maestro of the dining table!,,-0.4849620591217684
Blue Apron,Pride,Blue Apron meals are a gourmet’s best friend.,Diamonds are a girl's best friend.,-0.4782516414672136
Blue Apron,Pride,"The harder the meal prep, the more glorious the Blue Apron feast.","The harder the conflict, the more glorious the triumph.",-0.5177751801978909
Blue Apron,Pride,The Blue Apron is the pinnacle.,The sky's the limit.,-0.49559964625547664
Blue Apron,Pride,The proof is in the Blue Apron.,You are what you eat,-0.5186862693824437
Dollar Shave Club,Joy,"The best things in life are affordable, but you can’t beat Dollar Shave Club!","The best things in life are free, but you can’t beat eggs!",-0.48057040233166104
Dollar Shave Club,Joy,"Shave and a haircut, Dollar Shave!","Shave and a haircut, two bits",-0.5538733749986342
Dollar Shave Club,Joy,What’s better than a razor? Dollar Shave Club!,What’s better than one? Two!,-0.5200165273992204
Dollar Shave Club,Joy,"Life's a Dollar Shave Club, and I wanna shave!","Life’s a party, and I wanna dance!",-0.5377429118117143
Dollar Shave Club,Joy,Why so sharp?,Why so serious?,-0.6270388985057623
Dollar Shave Club,Joy,Life's a breeze with Dollar Shave Club.,The best things in life are free,-0.5312374768977238
Dollar Shave Club,Joy,Happy Shaves Are Here Again — Dollar Shave Club!,Happy Days Are Here Again,-0.46301861864751936
Warby Parker,Anticipation,"Warby Parker's arriving, I can feel it in the air.",,-0.45683154529345166
Warby Parker,Anticipation,The future is coming. Can you preview it with Warby Parker?,The future is coming. Can you see it?,-0.44430975084549706
Warby Parker,Anticipation,The frames are the gates to the future.,The eyes are the windows to the soul.,-0.46010975537546833
Warby Parker,Anticipation,The perfect frames are yet to come.,The best is yet to come.,-0.5115253977270752
Warby Parker,Anticipation,"Glasses are coming, you can see it in the air.","Something's coming, you can feel it in the air.",-0.5146706166063867
Warby Parker,Anticipation,"The future's so bright, I gotta try Warby Parker.","The future's so bright, I gotta wear shades.",-0.5083966462170395
Warby Parker,Anticipation,The future is clearer with Warby Parker.,The future is unwritten.,-0.4918115185167006
Warby Parker,Anticipation,The future is yet to see.,The best is yet to come.,-0.6105285955168013
Amazon Prime,Joy,The best things in life arrive instantly with Amazon Prime.,The best things in life are worth waiting for.,-0.5868110075395131
Amazon Prime,Joy,The Prime’s the arrival.,The sky's the limit.,-0.6163776441965886
Amazon Prime,Joy,Prime Days are here again!,Happy days are here again!,-0.563646391524656
Amazon Prime,Joy,Prime perks are at your door faster.,Happy days are here again,-0.5210022395539372
Amazon Prime,Joy,Can't stop the Prime joy!,Can't stop the feeling!,-0.5381384646508823
Amazon Prime,Joy,"Jump for Prime, let the stream play!",,-0.4278590556520324
Amazon Prime,Joy,"Life is a party, and you can stream!","Life is a party, and I wanna dance!",-0.5355960272972052
Amazon Prime,Joy,Amazon Prime is awesome!,Everything is awesome!,-0.5559196192317428
Amazon Prime,Joy,"Life is a party, so Prime it up!",The sky’s the limit!,-0.5147341217937661
Amazon Prime,Joy,Prime is at your door!,Adventure is out there!,-0.4730619688489799
Amazon Prime,Joy,The sky's the doorstep.,The sky's the limit.,-0.5898207431403893
Amazon Prime,Joy,The Prime joy is yet to come.,The best is yet to come.,-0.5331695713349293
Amazon Prime,Joy,Prime Joy is here again!,Happy days are here again!,-0.5741125987239474
Amazon Prime,Joy,The Prime never stops.,The fun never stops.
Amazon Prime,Joy,Prime joy is here again!,
Amazon Prime,Joy,The best things in life are Prime.,The best things in life are free.
Amazon Prime,Joy,Everything is Prime!,Everything is awesome!
Amazon Prime,Joy,Amazon Prime is the best party!,Happiness is the best makeup.
Amazon Prime,Joy,Prime Days Are Here Again!,Happy days are here again!
