brand,persona,headline,quote,logp
Dollar Shave Club,Fear,"Shave smarter, so don’t wait!","YOLO, so don't wait.",-0.545792276288307
Dollar Shave Club,Fear,You miss 100% of the razors you don’t subscribe to.,,-0.4787984890812618
Dollar Shave Club,Fear,Join Dollar Shave Club while the blades are sharp.,Strike while the iron is hot,-0.49438340383117674
Dollar Shave Club,Fear,Shave while the blades are sharp.,Strike while the iron is hot,-0.469975183906346
Dollar Shave Club,Fear,You only get one Club.,You only get one shot.,-0.5252845315143275
Dollar Shave Club,Fear,The early subscriber gets the Dollar Shave Club deal.,The early bird gets the worm.,-0.47182450252711367
Warby Parker,Pride,…,The world is your oyster,-0.5003376430992685
Warby Parker,Pride,Warby Parker is a girl's best friend.,Diamonds are a girl's best friend.,-0.516228318073227
Warby Parker,Pride,Warby Parker: I am the style of the world!,The only way is up!,-0.4893911500914515
Warby Parker,Pride,Frames are a visionary’s best friend.,Diamonds are a girl's best friend,-0.5226440611036888
Amazon Prime,Fear,The Prime members catch the deals!,The early bird catches the worm.,-0.4855077570027997
Amazon Prime,Fear,"You snooze, you miss Prime.","You snooze, you lose.",-0.49343768086955186
Amazon Prime,Fear,"You snooze, you miss out on Prime.","You snooze, you lose.",-0.46286973617321014
Amazon Prime,Fear,"You hesitate, you miss Prime.","You snooze, you lose.",-0.511388815485928
Amazon Prime,Fear,Stream while the Prime is hot.,Strike while the iron is hot.,-0.35229462122140465
Amazon Prime,Fear,The early bird catches Prime deals.,,-0.4752243953510749
Amazon Prime,Fear,"You hesitate, you wait.","You snooze, you lose.",-0.4210678893292084
Disney+,Pride,To Disney+ and exclusivity!,,-0.4530883293638947
Amazon Prime,Fear,Don’t miss the prime time.,Don’t miss the boat.,-0.33914634504395985
Amazon Prime,Fear,"Don’t hesitate, or you’ll miss Amazon Prime!",,-0.5025546261744489
Amazon Prime,Fear,"You wait, you miss. Amazon Prime.","You snooze, you lose.",-0.5963803977209295
Amazon Prime,Fear,The early bird lands Prime.,,-0.43400670283700565
Amazon Prime,Fear,"You snooze, Prime delivers.","You snooze, you lose.",-0.5669854595600551
Amazon Prime,Fear,Prime offers wait for no one.,Time waits for no one.,-0.5059673465399068
Amazon Prime,Fear,Time and Prime wait for no delay.,Time and tide wait for no man.,-0.4274854106027995
Amazon Prime,Fear,The fear of missing out stops with Amazon Prime.,The fear of missing out is real.,-0.5343087660722176
Amazon Prime,Fear,The Prime member catches the deal.,The early bird catches the worm.,-0.5123300391198236
Amazon Prime,Fear,Shop while the Prime is hot!,Strike while the iron is hot.
Amazon Prime,Fear,The Prime member catches the deal.,
Amazon Prime,Fear,"You wait, you miss: Amazon Prime delivers first.","You snooze, you lose."
Amazon Prime,Fear,"You snooze, you miss Prime!","You snooze, you lose."
Amazon Prime,Fear,"You wait, you miss—Amazon Prime ships first.","You snooze, you lose."
Amazon Prime,Fear,"Hesitate, and you’ll miss Prime.",He who hesitates is lost.
Amazon Prime,Fear,Strike while Prime Day is here.,Strike while the iron is hot.
