brand,persona,headline,quote,logp
Casper,Anticipation,"Casper is coming, and it's going to be perfect.",The wait is almost over.,-0.5077500900320683
Warby Parker,Trust,Warby Parker Frames are forever.,Diamonds are forever.,-0.5373123733688219
Warby Parker,Trust,Trust is the Warby Parker of clear sight.,Trust is the glue that holds everything together.,-0.5238345386321945
Warby Parker,Trust,Warby Parker: Seeing is trusting.,Seeing is believing.,-0.5863771511701876
Warby Parker,Trust,Warby Parker is believing.,copy the ★ quote and use | to separate editable and fixed parts. Point out which words can be replaced with brand keywords and why.,-0.577790284180337
Warby Parker,Trust,Seeing is sight-worthy.,Seeing is believing.,-0.5824719584648484
Warby Parker,Trust,Trust is like a Warby Parker guarantee.,Trust is like a piece of paper,-0.517294310303748
Warby Parker,Trust,Warby Parker is the foundation of your clear vision.,Trust is the foundation of every relationship.,-0.478405349158007
Warby Parker,Trust,Wearing Warby | is believing.,Seeing is believing.,-0.5520192862639687
Warby Parker,Trust,Warby Parker is the glue of safe vision.,Trust is the glue of life.,-0.4847494094062577
Netflix,Anticipation,The best on Netflix is yet to come.,The best is yet to come.,-0.5460287324312554
Netflix,Anticipation,The Netflix binge is almost here.,The wait is almost over.,-0.5210457068362703
Netflix,Anticipation,The wait is Netflix's ultimate cliffhanger.,The wait is the hardest part,-0.4840108180382587
Netflix,Anticipation,Something Netflix this way comes.,Something wicked this way comes.,-0.5352896817585235
Netflix,Anticipation,The new episodes are streaming there.,The truth is out there.,-0.5443974448374995
Netflix,Anticipation,The best shows on Netflix are worth waiting for.,The best things in life are worth waiting for.,-0.42369292364402233
Netflix,Anticipation,"On Netflix, the best is yet to come.",The best things come to those who wait,-0.5500441012302721
Netflix,Anticipation,The best on Netflix is yet to come.,The best is yet to come.,-0.5222111192080994
Netflix,Anticipation,Stay hooked for what’s streaming soon.,May the Force be with you,-0.4328096852566187
Netflix,Anticipation,The binge is almost here.,,-0.3734112526549578
Netflix,Anticipation,The next binge is unstoppable.,The future is unwritten.,-0.5435798818898451
Netflix,Anticipation,The Netflix wait is over. I hope it lasts.,The suspense is terrible. I hope it lasts.,-0.4635702039611723
Netflix,Anticipation,The binge is almost here.,The wait is almost over.,-0.5566446729440583
Netflix,Anticipation,The binge is coming.,Winter is coming.,-0.5217374328310426
Netflix,Anticipation,Netflix Originals is coming.,Winter is coming.
Netflix,Anticipation,The greatest Netflix show is the one you never saw coming.,The greatest adventure is the one you never saw coming.
Netflix,Anticipation,Your binge is coming.,The truth is out there.
Netflix,Anticipation,Is this the Netflix binge? Or just what’s next?,Is this the real life? Is this just fantasy?
Netflix,Anticipation,Something Netflix this way comes.,Something wicked this way comes.
Netflix,Anticipation,I can feel Netflix Originals coming in the air tonight.,I can feel something coming in the air tonight.
