brand,persona,headline,quote
Shipt Membership,Trust,You've got a membership in Shipt.,You've got a friend in me.
Shipt Membership,Trust,Shipt will always deliver safely.,I will always love you.
Shipt Membership,Trust,Trust is the glue of Shipt Membership.,Trust is the glue of life.
Shipt Membership,Trust,Trust is the glue of Shipt’s reliability.,Trust is the glue of life.
Shipt Membership,Trust,Your safety is Shipt’s priority.,Your safety is my priority.
Shipt Membership,Trust,Trust is the glue of Shipt Membership.,
Shipt Membership,Trust,The safest **Shipt Membership** you can trust.,The safest hands you can trust.
Shipt Membership,Trust,Shipt is here for you.,I'll be there for you
Shipt Membership,Trust,You're safe with Shipt Membership.,You're safe with me.
PlayStation Plus,Fear,PlayStation Plus subscriptions wait for no one!,Time waits for no one.
PlayStation Plus,Fear,"PlayStation Plus: You snooze, you miss.","You snooze, you lose"
PlayStation Plus,Fear,What are you missing out on PlayStation Plus?,What are you waiting for?
PlayStation Plus,Fear,Don’t let this PlayStation Plus access slip by.,Don’t let this moment slip away.
PlayStation Plus,Fear,Don’t let PS Plus be your next free game that got away.,Don’t let this be the one that got away
PlayStation Plus,Fear,"PlayStation Plus: You wait, you lose.","You snooze, you lose."
PlayStation Plus,Fear,"You snooze, you miss PlayStation Plus!","You snooze, you lose."
PlayStation Plus,Fear,"You wait, you miss PlayStation Plus.","You snooze, you lose."
PlayStation Plus,Fear,"If you wait, you lose PlayStation Plus.","If you snooze, you lose."
FuboTV,Pride,…,"The harder the conflict, the more glorious the triumph."
FuboTV,Pride,"FuboTV, the king of premium sports.",The king of the mountain.
FuboTV,Pride,"We are the FuboTV champions, my streamers.","We are the champions, my friends."
FuboTV,Pride,FuboTV streams are a fan's best friend.,
FuboTV,Pride,The thrill of FuboTV is the best view.,The thrill of victory is the sweetest sound.
FuboTV,Pride,FuboTV is the king of the world.,I am the king of the world
FuboTV,Pride,I am the VIP of the FuboTV World!,I am the king of the world!
FuboTV,Pride,The thrill of victory and the exclusivity of FuboTV.,The thrill of victory and the agony of defeat.
FuboTV,Pride,"We are FuboTV’s elite, my friends.","We are the champions, my friends"
Tidal HiFi Plus,Joy,"Music is the Tidal way to tell vivid, immersive things to the heart.","Music is the divine way to tell beautiful, poetic things to the heart."
Tidal HiFi Plus,Joy,"Life’s a party, HiFi makes it like that!","Life’s a party, I’ll live it like that!"
Tidal HiFi Plus,Joy,Tidal moments are unforgettable.,The best things in life are loud.
Tidal HiFi Plus,Joy,The only thing better than Tidal HiFi Plus is more music.,
Tidal HiFi Plus,Joy,"Let it stream, let it stream.","Let it go, let it go"
Tidal HiFi Plus,Joy,Can’t stop the high fidelity!,Can’t stop the feeling!
Tidal HiFi Plus,Joy,Tidal HiFi Plus is the soul of joy.,Music is the soul of life.
Starz Streaming Service,Anticipation,What Starz brings | next?,What happens next?
Starz Streaming Service,Anticipation,Starz is coming.,Winter is coming.
Starz Streaming Service,Anticipation,What lies on Starz?,The wait is almost over
Starz Streaming Service,Anticipation,Starz is coming.,Winter is coming.
Starz Streaming Service,Anticipation,The stories are yet to stream.,
Starz Streaming Service,Anticipation,The wait is the best part on Starz.,The wait is the hardest part.
Starz Streaming Service,Anticipation,The next thriller is on Starz.,The truth is out there.
Starz Streaming Service,Anticipation,"Starz’s here, and you can feel it.",
Starz Streaming Service,Anticipation,Episodes are coming. Starz.,The wait is the hardest part
BritBox,Trust,There's no place like BritBox.,There's no place like home.
BritBox,Trust,The BritBox is in the pudding.,The proof is in the pudding.
BritBox,Trust,Better BritBox than sorry.,
BritBox,Trust,You can't trust wrong with BritBox.,You can't go wrong with a classic.
BritBox,Trust,Trust is the foundation of streaming.,Trust is the glue of life.
BritBox,Trust,You can't go wrong with BritBox.,Diamonds are forever.
BritBox,Trust,You're in British hands.,You're in safe hands
BritBox,Trust,BritBox’s classics are forever trusted.,Diamonds are forever.
REI Co-op Membership,Fear,You miss 100% of the outdoors you don’t explore with REI Co-op Membership.,You miss 100% of the shots you don’t take
REI Co-op Membership,Fear,You miss 100% of the adventures you don’t join REI Co-op Membership.,You miss 100% of the shots you don’t take.
Planet Fitness Black Card,Pride,You're invited to the Black Card club.,You're invited to the cool kids' club.
Planet Fitness Black Card,Pride,I am the Black Card of Planet Fitness!,I am the king of the world!
Planet Fitness Black Card,Pride,Black Card of Planet Fitness!,
Planet Fitness Black Card,Pride,We are the Black Card.,We are the champions
Planet Fitness Black Card,Pride,You're invited to the Planet Fitness Black Card Lounge.,You're invited to the VIP lounge
Planet Fitness Black Card,Pride,Planet Fitness Black Card: The Club is Ours.,I did it my way
Bloomberg Digital Subscription,Joy,The best things in life are Bloomberg-curated.,The best things in life are free.
Bloomberg Digital Subscription,Joy,Bloomberg Insights are wealth’s engine!,Knowledge is power
Bloomberg Digital Subscription,Joy,Bloomberg’s insights—the sky’s unlocked!,The sky’s the limit!
Bloomberg Digital Subscription,Joy,Bloomberg's the limit.,The sky's the limit.
Bloomberg Digital Subscription,Joy,The Bloomberg sky's the horizon.,The sky's the limit.
Bloomberg Digital Subscription,Joy,The best insights are yet to come with Bloomberg.,The best is yet to come.
Bloomberg Digital Subscription,Joy,Bloomberg makes the markets go round.,Money makes the world go round
AncestryDNA Membership,Anticipation,The past is a foreign country; AncestryDNA unlocks it there.,The past is a foreign country; they do things differently there.
AncestryDNA Membership,Anticipation,Every family has its AncestryDNA story.,Every family has its secrets.
AncestryDNA Membership,Anticipation,The answers will set you exploring with AncestryDNA.,The truth will set you free.
AncestryDNA Membership,Anticipation,The secrets are in your DNA.,The truth is out there.
AncestryDNA Membership,Anticipation,"To trace where you're going, you must discover where you've been with AncestryDNA.",What's past is prologue.
AncestryDNA Membership,Anticipation,What’s past is your roadmap.,The past is never dead; it’s not even past.
AncestryDNA Membership,Anticipation,The past is never gone. It's in your AncestryDNA.,The past is never dead. It's not even past.
AncestryDNA Membership,Anticipation,Your story is within your DNA.,The truth is out there
AncestryDNA Membership,Anticipation,The story is in your DNA. AncestryDNA reveals it.,The answer is out there
AncestryDNA Membership,Anticipation,The past is your ancestryDNA map.,The past is a foreign country.
23andMe Plus Membership,Trust,Trust is the foundation that holds your genetic future together.,Trust is the glue that holds the universe together.
23andMe Plus Membership,Trust,Safety in Your DNA,
23andMe Plus Membership,Trust,Better secure with 23andMe than sorry.,Better safe than sorry.
23andMe Plus Membership,Trust,Your DNA is safe with 23andMe.,Your secrets are safe with me.
23andMe Plus Membership,Trust,Trust is the foundation of genetic safety with 23andMe Plus Membership.,Trust is the glue of life.
23andMe Plus Membership,Trust,Safety in genes with 23andMe Plus Membership.,
23andMe Plus Membership,Trust,Your DNA is safe with 23andMe Plus Membership.,Your secret is safe with me.
Sony,Fear,"Sony: You wait, you miss out.","You snooze, you lose."
Sony,Fear,Hurry up before Sony's deal expires!,
Sony,Fear,The fear of missing out is Sony's past.,The fear of missing out is real.
Sony,Fear,You miss 100% of the moments you don’t capture with Sony.,You miss 100% of the shots you don’t take.
Sony,Fear,The only thing to fear is missing Sony.,The only thing we have to fear is fear itself.
Sony,Fear,Sony's time waits for no one.,Time waits for no one.
Sony,Fear,You miss every second of the moments you don’t capture with Sony.,
Sony,Fear,The Sony catches the future.,The early bird catches the worm.
Sony,Fear,Sony is the FOMO killer.,Fear is the mind-killer
Panasonic,Pride,The best way to shape your future is with Panasonic innovation.,The best way to predict the future is to invent it.
Panasonic,Pride,Panasonic’s the limit.,The sky’s the limit.
Panasonic,Pride,Innovation distinguishes Panasonic from the rest.,Innovation distinguishes between a leader and a follower.
Panasonic,Pride,Panasonic excellence is forever.,Diamonds are forever.
Panasonic,Pride,Panasonic rises to top-tier.,The cream rises to the top.
Panasonic,Pride,The innovation is yet to be seen.,The best is yet to come.
Panasonic,Pride,The thrill of innovation is Panasonic.,The thrill of victory is the sweetest
Lenovo,Joy,Reach out and touch Lenovo's future.,Reach out and touch the future.
Lenovo,Joy,The future is yet to come with Lenovo.,The best is yet to come
Lenovo,Joy,Lenovo's best is yet to come!,The best is yet to come.
Lenovo,Joy,The latest innovations in tech are Lenovo.,The best things in life are free
Lenovo,Joy,The joy is yet to come with Lenovo!,The best is yet to come!
HP,Anticipation,The future is HP-powered.,The future is unwritten.
HP,Anticipation,HP’s future is limitless.,What happens next?
HP,Anticipation,The future of HP is yet to come.,The best is yet to come.
HP,Anticipation,"Something's coming, feel it in HP’s future.","Something's coming, I can feel it in the air"
HP,Anticipation,May the future be with you — HP.,
HP,Anticipation,"The future's so HP-powered, you gotta wear next-gen specs!","The future's so bright, I gotta wear shades"
HP,Anticipation,"HP's coming, I can feel it in the air.","Something's coming, I can feel it in the air."
HP,Anticipation,"The future's so bright, powered by HP's light.","The future's so bright, I gotta wear shades."
Acer,Trust,Acer laptops are a strong defense.,A reliable friend is a strong defense.
Acer,Trust,Reliability is the backbone of every Acer device.,Trust is the glue of life.
Acer,Trust,Acer is the glue of your digital life.,Trust is the glue of life.
Acer,Trust,Acer is the shield of life.,
Acer,Trust,"Trust us, we’re your tech guard.","Trust me, I’m a doctor."
Acer,Trust,Acer is the foundation of tech.,Trust is the glue of life.
Acer,Trust,Trust is the foundation of everything with Acer.,Trust is the foundation of everything.
Intel,Fear,He who hesitates is outmatched by Intel.,He who hesitates is lost.
Intel,Fear,The early upgrader gets performance.,The early bird gets the worm.
Intel,Fear,Don't hesitate until it's too late with Intel.,The early bird gets the worm.
Intel,Fear,You miss 100% of the opportunities you don’t take with Intel.,The only thing we have to fear is fear itself.
Intel,Fear,"The technology is already here, it's just not fully unlocked yet.","The future is already here, it's just not evenly distributed yet."
Intel,Fear,The only thing we have to fear is not using Intel.,The only thing we have to fear is fear itself.
Intel,Fear,Time is Intel’s ally.,The early bird gets the worm.
Intel,Fear,"You snooze, you fall behind—Intel keeps you ahead.",
Intel,Fear,He who delays is left behind by Intel.,He who hesitates is lost.
AMD,Pride,AMD is the king of processors!,I am the king of the world!
AMD,Pride,"AMD isn’t everything, but wanting to win is.","Winning isn’t everything, but wanting to win is."
AMD,Pride,We are the architects of tomorrow’s technology.,We are the champions.
AMD,Pride,The best way to build the future is AMD.,The best way to predict the future is to invent it.
AMD,Pride,"The future is bright, the future is AMD.","The future's bright, the future's orange."
AMD,Pride,Nothing is impossible with AMD.,Impossible is nothing.
AMD,Pride,AMD is unstoppable.,I am invincible
IBM,Joy,IBM Solutions Are Here Again!,
IBM,Joy,Turn it up to IBM Cloud!,Turn it up to eleven.
IBM,Joy,The sky's IBM’s future to what we can build.,The sky's the limit
IBM,Joy,"IBM is a party, and so are you!","Life is a party, and so are we!"
IBM,Joy,IBM's innovations are yet to shine.,The best is yet to come
IBM,Joy,"IBM: Don’t worry, be happy.","Don’t worry, be happy."
Oracle,Anticipation,"Oracle’s insights are in the cloud, waiting to be found.","The answer is out there, waiting to be found."
Oracle,Anticipation,"Oracle is here, just waiting to be unlocked.","The future is here, just unevenly distributed."
Oracle,Anticipation,What lies ahead is Oracle’s future.,What lies ahead is a mystery.
Oracle,Anticipation,"Oracle's coming, you can feel it in the air.","Something's coming, you can feel it in the air"
Oracle,Anticipation,Oracle’s future is now scripted.,The future is unwritten.
Oracle,Anticipation,The Oracle is coming. Can you handle it?,The future is coming. Can you handle it?
Oracle,Anticipation,Oracle: the future is yours to write.,The future is unwritten.
Oracle,Anticipation,"Oracle’s coming, I can feel it in the cloud tonight.",The future is unwritten
Oracle,Anticipation,Something Oracle-powered this way comes.,The future is unwritten.
Oracle,Anticipation,Oracle’s Future This Way Comes.,"The future is here, but not evenly distributed."
Salesforce,Trust,Trust is the backbone of business—Salesforce.,
Salesforce,Trust,Salesforce is the backbone of your business.,Trust is the glue of life.
Salesforce,Trust,Trust in Salesforce with all your heart.,Trust in the Lord with all your heart.
Salesforce,Trust,Trust is the Salesforce of business.,Trust is the glue of life.
Salesforce,Trust,Trust is the Salesforce of business.,Trust is the glue of life.
Salesforce,Trust,Trust is the core of business.,Trust is the glue of life.
Salesforce,Trust,"In case of need, trust Salesforce.",Home is where the heart is.
Slack,Fear,Messages is a thief — Slack catches them all.,Time is a thief
Slack,Fear,What you don’t see in Slack can’t hurt your team.,What you don’t know can hurt you.
Slack,Fear,Messages seldom wait in Slack twice.,Opportunity seldom knocks twice.
Slack,Fear,The fear of missing Slack messages is real.,The fear of missing out is real.
Budweiser,Pride,Budweiser is king of the world!,I’m king of the world!
Budweiser,Pride,Better to raise Budweiser than settle for heaven.,Better to reign in hell than serve in heaven.
Budweiser,Pride,We are the Budweiser champions!,We are the champions
Budweiser,Pride,"Budweiser: Celebrate, live like a Bud King!",Winning isn’t everything. It’s the only thing.
Budweiser,Pride,Budweiser is king of the world!,I’m king of the world!
Budweiser,Pride,"The harder the challenge, the more glorious the Budweiser moment.","The harder the conflict, the more glorious the triumph."
Budweiser,Pride,Budweiser is the king of the world!,
Toyota,Joy,All you need is Toyota.,All you need is love
Toyota,Joy,Life is a Toyota adventure.,Life is a beach.
Toyota,Joy,"Life is a Toyota highway, I wanna drive it all night long!","Life is a highway, I wanna ride it all night long!"
Toyota,Joy,"Life is a Toyota, I want to drive it all night long!","Life is a highway, I want to ride it all night long."
Toyota,Joy,"Life is a Toyota journey, I want to cruise it all night long!","Let it go, let it go"
Toyota,Joy,"Life is a highway, drive with Toyota.",The greatest adventure is just outside your door.
Toyota,Joy,"Life is a Toyota highway, I want to drive it all night long.","Life is a highway, I want to ride it all night long."
Toyota,Joy,"It’s not about the destination, it’s about the Toyota drive.","It’s not about the destination, it’s about the ride."
Toyota,Joy,"Life is a ride, I want to cruise it all night in a Toyota.","Life is a highway, I want to drive it all night."
BMW,Anticipation,The anticipation is the BMW era.,The waiting is the hardest part.
BMW,Anticipation,"BMW's coming, I can feel it in the air.","Something's coming, I can feel it in the air"
BMW,Anticipation,The journey is BMW’s unfolding.,The journey is only beginning.
BMW,Anticipation,Something BMW this way comes.,Something wicked this way comes
BMW,Anticipation,"BMW's coming, I can feel it in the engine's roar.",
BMW,Anticipation,BMW’s future is yet to come.,The best is yet to come.
BMW,Anticipation,BMW’s power this way comes.,Something wicked this way comes
BMW,Anticipation,BMW's future is unleashed.,The future is unwritten
BMW,Anticipation,The next BMW is yet to come.,The best is yet to come.
Mercedes-Benz,Trust,Mercedes-Benz is the first virtue in the art of driving.,Safety is the first virtue in the art of flying.
Mercedes-Benz,Trust,Mercedes-Benz is the glue of every journey.,Trust is the glue of life.
Mercedes-Benz,Trust,Mercedes-Benz: Safety is no accident.,Safety is no accident.
Mercedes-Benz,Trust,Safety is the glue that holds every journey together.,
Mercedes-Benz,Trust,Trust is the Mercedes-Benz of life.,Trust is the glue of life.
Mercedes-Benz,Trust,Trust in Mercedes-Benz with all your heart.,
Mercedes-Benz,Trust,Better reliable than sorry — Mercedes-Benz.,Better safe than sorry.
Mercedes-Benz,Trust,Better Pre-Safe than sorry.,Better safe than sorry.
Mercedes-Benz,Trust,Trust in Mercedes-Benz with every journey.,Trust in the Lord with all thine heart.
McDonald's,Fear,Don’t let your Meal Deal be the one that got away.,Don’t let this be the one that got away.
McDonald's,Fear,Nothing to miss but the fries.,
McDonald's,Fear,The early bird gets the McDonald’s fries.,
McDonald's,Fear,The only thing to skip is McDonald's itself.,The only thing we have to fear is fear itself.
McDonald's,Fear,Time is burgers gone!,
McDonald's,Fear,Time waits for your Big Mac.,Time waits for no one.
McDonald's,Fear,You miss 100% of the Big Macs you don’t grab.,You miss 100% of the shots you don’t take.
KFC,Pride,"We are the KFC legends, my friends.",
KFC,Pride,KFC’s king of the world!,
KFC,Pride,KFC doesn’t serve anything less here.,We don’t serve that here
KFC,Pride,I’m the king of the bucket | !,I’m the king of the world!
KFC,Pride,KFC's secret is better than fast food.,Quality is better than quantity.
KFC,Pride,KFC is the king of the world!,I am the king of the world!
KFC,Pride,We are the crispest.,We are the champions.
KFC,Pride,…,We are the champions.
KFC,Pride,We are KFC's champions.,We are the champions.
Subway,Joy,Life is a sub!,Life is a party!
Subway,Joy,"Sub, glorious sub!","Food, glorious food!"
Subway,Joy,Life is a Subway feast.,Life is a feast
Subway,Joy,Subway is what you eat fresh.,You are what you eat.
Subway,Joy,"Life is short, eat Subway first.",
Subway,Joy,Subway’s the flavor limit!,The sky's the limit!
Subway,Joy,Sandwich on my plate makes me happy.,Sunshine on my shoulders makes me happy.
Subway,Joy,"Life is a Subway, grab it all night long.","Life is a highway, ride it all night long."
Visa,Anticipation,Visa: Adventure is out there.,Adventure is out there.
Visa,Anticipation,Why settle for the Visa destinations you know?,Why settle for the world you know?
Visa,Anticipation,The world is Visa’s oyster.,
Visa,Anticipation,Visa: The adventure is yet to come.,
Visa,Anticipation,"Visa calls, and the world’s yours to discover.","Adventure calls, and the world’s yours to discover."
Visa,Anticipation,The Visa Goes Ever On and On.,The Road Goes Ever On and On.
Visa,Anticipation,The world is your Visa.,The world is your oyster.
Visa,Anticipation,The journey of your Visa card awaits.,
Visa,Anticipation,"Visa's coming, and you don't know what it is.","Something's coming, and I don't know what it is."
Mastercard,Trust,"Trust, but Mastercard verifies.",Trust is the foundation of any relationship
Mastercard,Trust,Safety is the glue of every transaction.,Trust is the glue of life.
Mastercard,Trust,"Better guarded than sorry, Mastercard.",Better safe than sorry.
Mastercard,Trust,The security stops with Mastercard.,The buck stops here.
Mastercard,Trust,You've got a friend in Mastercard.,You've got a friend in me.
Mastercard,Trust,Trust is the shield of every transaction.,Trust is the glue of life.
Mastercard,Trust,Your payments are forever secure.,Diamonds are forever.
PayPal,Fear,PayPal: Opportunity seldom waits twice.,Opportunity seldom knocks twice
PayPal,Fear,"You snooze, you miss your chance.","You snooze, you lose."
PayPal,Fear,FOMO is history with PayPal.,FOMO is real
PayPal,Fear,The only thing to fear is missing PayPal itself.,
PayPal,Fear,He who hesitates with PayPal is never left behind.,
PayPal,Fear,The only thing you have to fear is delaying PayPal.,The only thing we have to fear is fear itself.
PayPal,Fear,The PayPal user never misses a transaction.,The early bird catches the worm.
PayPal,Fear,The early PayPal user catches the deal.,The early bird catches the worm.
Etsy,Pride,There’s nothing like Etsy creations in the world.,
Etsy,Pride,"Be yourself, everyone else is *one-of-a-kind*.","Be yourself, everyone else is taken."
Etsy,Pride,"Born Etsy’s craft, embrace who you are.",I was born this way
Etsy,Pride,To Etsy and beyond!,To infinity and beyond!
Etsy,Pride,Etsy are a maker’s best friend.,
Etsy,Pride,Etsy is because we craft.,Ubuntu: I am because we are.
Etsy,Pride,Handmade is never an accident. – Etsy.,Quality is never an accident.
Etsy,Pride,Etsy gems are every artist’s signature.,
Etsy,Pride,Be Etsy-made; every original is already crafted.,Be yourself; everyone else is already taken.
Etsy,Pride,Be yourself; every Etsy item is already unique.,Be yourself; everyone else is already taken.
Booking.com,Joy,The world is a Booking.com; those who do not travel explore every stay.,The world is a book; those who do not travel read only a page.
Booking.com,Joy,The world is a book; those who do not use Booking.com read only a page.,
Booking.com,Joy,Your world is Booking.com’s oyster.,The world is your oyster.
Booking.com,Joy,Trips are out there with Booking.com!,Adventure is out there!
Booking.com,Joy,The world is your Booking.com adventure.,The world is your oyster.
TikTok,Anticipation,The TikTok algorithm is killing every second.,The suspense is killing me.
TikTok,Anticipation,The TikTok wait is killing me.,The suspense is killing me
TikTok,Anticipation,"Something's trending, I can feel it on TikTok tonight.","Something's coming, I can feel it in the air tonight."
TikTok,Anticipation,What hides in TikTok?,What lies beneath?
TikTok,Anticipation,The next TikTok is unwritten.,The future is unwritten.
TikTok,Anticipation,What’s going to happen on TikTok?,What’s going to happen next?
TikTok,Anticipation,The next moment is yet to come.,
TikTok,Anticipation,What happens on TikTok?,What happens next?
Facebook,Trust,Trust is the bridge of friendships.,Trust is the glue of life.
Facebook,Trust,Safety is the glue of connection.,
Facebook,Trust,Trust is the shield of your social network.,Trust is the glue of life
Facebook,Trust,Safety is the shield of every moment.,Trust is the glue of life.
Facebook,Trust,Privacy in connections always keeps you safe.,Safety in numbers
Facebook,Trust,Your trust is the foundation of your Facebook community.,Trust is the glue of life.
Facebook,Trust,Trust is the safe space of your digital life on Facebook.,Trust is the foundation of everything.
Facebook,Trust,Facebook is the glue that holds trust together.,Trust is the glue that holds the world together.
Facebook,Trust,Facebook is the foundation of safe connections.,
Porsche,Joy,"Life is a Porsche, I want to drive it all night long!","Life is a highway, I want to ride it all night long!"
Porsche,Joy,Porsche is a drug. The thrill is endless.,"Life is a highway, I want to ride it all night long."
Porsche,Joy,"Life is a highway, Porsche drives it all night.","Life is a highway, I want to drive it all night."
Porsche,Joy,The purest thrill is Porsche’s.,The greatest adventure is ahead.
Porsche,Joy,"Life is a Porsche, I wanna drive it all night long!","Life is a highway, I wanna ride it all night long!"
Porsche,Joy,The Porsche for speed is calling.,The need for speed is calling.
Porsche,Joy,"Feel the urge, the urge for Porsche!","Feel the need, the need for speed!"
Porsche,Joy,The need for Porsche GT.,The need for speed
Hyundai,Anticipation,"Hyundai's arriving, you can feel it in the air.","Something’s coming, I can feel it in the air."
Hyundai,Anticipation,Something electrifying is coming from Hyundai.,Something big is coming.
Hyundai,Anticipation,Something’s coming. And it’s gonna be Elev8.,
Hyundai,Anticipation,Hyundai’s next is yet to come.,The best is yet to come
Hyundai,Anticipation,"Where you'll go, you don’t need limits.","Where we're going, we don't need roads."
Hyundai,Anticipation,Hyundai's best is yet to drive.,The best is yet to come.
Hyundai,Anticipation,"Where Hyundai's going, we don't need roads.",
Hyundai,Anticipation,Hyundai's future is unwritten.,The future is unwritten.
Hyundai,Anticipation,"Hyundai is coming, and it won’t hesitate.",
Kia,Trust,"In Kia’s care, you feel secure.","In good hands, you feel secure."
Kia,Trust,Better safe in a Kia than sorry.,Better safe than sorry.
Kia,Trust,Kia is the cornerstone of every mile.,Safety is the foundation of every journey.
Kia,Trust,Kia’s reliability is the glue of every journey.,Trust is the glue of life.
Kia,Trust,Better reliable than sorry.,Better safe than sorry.
Kia,Trust,Kia’s Safety is No Accident.,Safety is no accident.
Kia,Trust,Kia's Safety is the glue of life.,Trust is the glue of life.
Kia,Trust,Safety in Kia you're with.,
Kia,Trust,Better Kia-safe than sorry.,Better safe than sorry.
Kia,Trust,You can trust Kia with your life.,You can trust me with your life.
Gucci,Fear,Gucci waits for no one.,Time waits for no one.
Gucci,Fear,"You snooze, Gucci's gone.","You snooze, you lose."
Gucci,Fear,The only thing we have to fear is Gucci itself.,
Gucci,Fear,The Gucci buyer gets the trend.,The early bird gets the worm.
Gucci,Fear,"You wait, you miss Gucci.","You snooze, you lose."
Gucci,Fear,Seize the Gucci moment.,Carpe diem
Gucci,Fear,It’s Gucci or never.,
Chanel,Pride,Chanel pieces are a woman's best friend.,The stars are but diamonds in the sky.
Chanel,Pride,Chanel exclusivity is eternal.,A diamond is forever.
Chanel,Pride,The only thing better than luxury is more Chanel.,Diamonds are a girl's best friend.
Chanel,Pride,Chanel is forever.,Diamonds are forever.
Chanel,Pride,I have nothing to declare but my Chanel No. 5.,I have nothing to declare but my genius.
Chanel,Pride,Chanel is a legacy that begins where necessity ends.,
Chanel,Pride,Chanel bags are timeless.,Diamonds are forever.
Chanel,Pride,"You are the Chanel Élites, my friends.","We are the champions, my friends."
Prada,Joy,Prada is out there!,Adventure is out there
Prada,Joy,Joy is the best accessory – Prada.,
Prada,Joy,Let the Prada moments roll!,Let the good times roll.
Prada,Joy,The best is yet to come from Prada.,The best is yet to come.
Prada,Joy,"Prada is the party, and you've just arrived.","Life is a party, and I've just arrived."
Prada,Joy,Wear Prada if you feel like a runway without a rule.,Clap along if you feel like a room without a roof.
Prada,Joy,"Life is a party, and Prada is your ticket to it.",ticket.
Prada,Joy,Wear Prada like nobody's watching.,Dance like nobody's watching.
Zara,Anticipation,Zara's new is coming.,Something big is coming
Zara,Anticipation,The Zara collection is a mystery waiting to be unveiled.,
Zara,Anticipation,The Zara is yet to arrive.,The best is yet to come
Zara,Anticipation,The wait for Zara is almost here.,
Zara,Anticipation,"Zara's coming, and it's coming soon.","Something's coming, and it's coming soon."
Zara,Anticipation,"Zara’s coming, I can feel it in the air.","Something’s coming, I can feel it in the air."
Zara,Anticipation,Zara’s next is yet to come.,The best is yet to come.
Zara,Anticipation,The wait for Zara is almost over.,The wait is almost over.
H&M,Trust,Trust is the reliable fabric of your style.,Trust is the foundation of everything.
H&M,Trust,Style comes first. — H&M,Safety comes first.
H&M,Trust,"Trust me, I'm your trusted H&M.",
H&M,Trust,H&M is the foundation of your wardrobe.,Trust is the foundation of everything.
H&M,Trust,H&M is the glue of trust.,Trust is the glue of life.
H&M,Trust,H&M clothes are forever.,Diamonds are forever
H&M,Trust,Trust is the fabric of fashion.,Trust is the glue of life.
H&M,Trust,Trust is the fabric of style.,
Target,Fear,"You browse, you miss out.","You snooze, you lose."
Target,Fear,"You wait, you miss out. — Target.","You snooze, you lose."
Target,Fear,"You hesitate, you miss Target’s deals!","You snooze, you lose."
Target,Fear,The early bird snags Target’s deals.,
Target,Fear,Carpe Target deals!,Carpe diem.
Target,Fear,The only thing to fear is missing Target.,The only thing to fear is fear itself.
Target,Fear,The Target shopper gets the deals!,The early bird gets the worm.
Home Depot,Pride,Build your vision and your pride will come.,Build it and they will come.
Home Depot,Pride,They'll know you’re Home Depot pros by your bent backs and tool belts.,
Home Depot,Pride,"The harder the challenge, the more glorious the triumph with Home Depot.","The harder the conflict, the more glorious the triumph."
Home Depot,Pride,The Home Depot's the limit.,The sky's the limit.
Home Depot,Pride,Build your way with Home Depot.,I did it my way.
Home Depot,Pride,Homes are forever. Home Depot.,
Home Depot,Pride,I’ve come too far to stop building at Home Depot.,
Lowe's,Joy,Let's get this home started with Lowe's!,Let's get this party started!
Lowe's,Joy,Let’s get this home Lowe’d!,Let’s get this party started!
Lowe's,Joy,There’s no place like your Lowe’s home.,There’s no place like home.
Lowe's,Joy,There's no place like Lowe's!,There's no place like home.
Lowe's,Joy,Your home with Lowe's is a very special place.,Our house is a very special place
Lowe's,Joy,Your vision’s the limit at Lowe’s!,The sky’s the limit!
Lowe's,Joy,Bright days are Lowe's now!,Happy days are here again!
Lowe's,Joy,Let your house be filled with Lowe's joy!,Let your house be filled with light
AT&T,Anticipation,The future is now AT&T.,The best is yet to come.
AT&T,Anticipation,The wait is AT&T's best part.,The wait is the hardest part.
AT&T,Anticipation,The future is just the beginning: AT&T.,The end is just the beginning.
AT&T,Anticipation,Stay tuned; AT&T’s 5G network is coming.,
AT&T,Anticipation,Who is calling? Where is calling?,The best things in life are worth waiting for.
AT&T,Anticipation,"The AT&T 5G's so fast, I gotta wear shades.","The future's so bright, I gotta wear shades."
AT&T,Anticipation,"AT&T's future's coming, can't you feel it?","The future's so bright, I gotta wear shades."
AT&T,Anticipation,5G is coming.,Something is coming.
T-Mobile,Trust,"Security first, then connectivity.","Safety first, then speed."
T-Mobile,Trust,T-Mobile is forever.,Diamonds are forever.
T-Mobile,Trust,"It takes 20 years to build a reliable network, and five minutes to trust T-Mobile.",
T-Mobile,Trust,T-Mobile is the network of your connections.,Trust is the glue of life
T-Mobile,Trust,T-Mobile is the bedrock of trust.,Reliability is the bedrock of trust.
T-Mobile,Trust,You've got T-Mobile in your corner.,You've got a friend in me.
T-Mobile,Trust,Trust is the backbone of reliable connections.,Trust is the glue of life.
T-Mobile,Trust,You've got T-Mobile in your corner.,
T-Mobile,Trust,Trust is the T-Mobile network.,Trust is the foundation.
Chipotle,Joy,"Life is short, eat Chipotle first!","Life is short, eat dessert first."
Chipotle,Joy,"Food, glorious Chipotle!","Food, glorious food!"
Chipotle,Joy,The burritos in life are flavor.,The best things in life are free.
Chipotle,Joy,Happy Chipotle Flavors Are Here Again!,Happy Days Are Here Again
Chipotle,Joy,"Life is short, eat Chipotle first!",Happy Days Are Here Again
Chipotle,Joy,"Chipotle, glorious burritos!","Food, glorious food!"
Chipotle,Joy,"Burritos, Chipotle burritos!","Food, glorious food!"
