brand,persona,headline,quote
Headspace Plus,Trust,There's no place like Headspace Plus.,There's no place like home.
Headspace Plus,Trust,There's no place like peace of mind—Headspace Plus.,There's no place like peace of mind.
Headspace Plus,Trust,Headspace Plus is the sanctuary.,Trust is the foundation.
Headspace Plus,Trust,Headspace Plus is the foundation of peace.,Security is the foundation of freedom.
Headspace Plus,Trust,You’ve got a friend in Headspace Plus.,
Headspace Plus,Trust,Headspace Plus is the sanctuary of the mind.,Trust is the glue of life.
Headspace Plus,Trust,There’s no place like Headspace Plus.,There's no place like home.
MasterClass Membership,Fear,The only thing we have to fear is missing out.,The only thing we have to fear is fear itself.
MasterClass Membership,Fear,The second best opportunity is to join MasterClass.,The best time to plant a tree was 20 years ago. The second best is now.
MasterClass Membership,Fear,You miss 100% of the opportunities you don’t seize with MasterClass Membership.,
MasterClass Membership,Fear,He who procrastinates misses the class.,He who hesitates is lost.
MasterClass Membership,Fear,"Join MasterClass, for tomorrow never comes.","Seize the day, for tomorrow never comes."
MasterClass Membership,Fear,The fear of missing greatness is mastered with MasterClass Membership.,The fear of missing out is real.
MasterClass Membership,Fear,You miss 100% of MasterClass courses you don’t take.,You miss 100% of shots you don’t take.
Skillshare Premium,Pride,Skillshare Premium is a learner’s best friend.,
Skillshare Premium,Pride,The Skillshare Premium membership is to be earned.,The highest honor is to be chosen.
Skillshare Premium,Pride,We are the Skillshare Premium.,We are the champions.
Skillshare Premium,Pride,You're the king of your craft with Skillshare Premium!,I am the king of the world!
Skillshare Premium,Pride,Skillshare Premium members are the champions!,We are the champions
Skillshare Premium,Pride,Skillshare’s the limitless.,"Winning isn’t everything, but wanting to win is."
Skillshare Premium,Pride,"The harder the challenge, the greater the Skillshare Premium mastery.",
Skillshare Premium,Pride,Skillshare Premium: I have nothing to declare but my mastery.,I have nothing to declare but my genius.
Skillshare Premium,Pride,The Skillshare Premium is yours to master.,The world is yours to conquer
Shopify Plus,Joy,Growth Spikes Are In Store!,
Shopify Plus,Joy,"Reach for success, but remember your Shopify Plus tools!","Reach for the stars, but remember where you left the ladder"
Shopify Plus,Joy,The Shopify Plus dance of growth never ends!,The happy dance of success never ends!
Shopify Plus,Joy,"The sky’s the limit, Shopify Plus!","The sky’s the limit, darling"
Shopify Plus,Joy,"The future is unstoppable, the future is yours.","The future is bright, the future is ours."
Shopify Plus,Joy,The sky's the Shopify Plus!,The sky's the limit!
Stitch Fix,Anticipation,The wait is almost fixed.,The wait is almost over
Stitch Fix,Anticipation,"Stay tuned, your Stitch Fix is yet to come!","Stay tuned, the best is yet to come."
Stitch Fix,Anticipation,The best Stitch Fix comes to those who wait.,The best things come to those who wait.
Stitch Fix,Anticipation,"Stitch Fix’s coming, you can feel it in your box.","Something's coming, you can feel it in the air."
Stitch Fix,Anticipation,"Stitch Fix boxes are coming, and they’re going to slay!","Something is coming, and it's going to be big."
Stitch Fix,Anticipation,The Stitch Fix unboxing is the hardest part.,
Walmart+ Membership,Pride,"We are the Walmart+ Members, the Walmart+ Members!",
Walmart+ Membership,Pride,Walmart+ Members are on top of the world.,You're on top of the world.
Walmart+ Membership,Pride,"You're the Walmart+ Champion, my friend.","You’re the champion, my friend."
Walmart+ Membership,Pride,The best things in life are exclusive to Walmart+.,The best things in life are free.
Walmart+ Membership,Pride,You're a VIP of Walmart+!,I’m king of the world!
Walmart+ Membership,Pride,"We are the Walmart+ members, the chosen.",We are the champions
Walmart+ Membership,Pride,"You’re the Walmart+ member, my perks.","I am the champion, my friends."
Walmart+ Membership,Pride,"We are the Walmart+ Members, my shoppers.","We are the champions, my friends"
Walmart+ Membership,Pride,You're invited to Walmart+'s exclusive perks on earth.,You're invited to the greatest show on earth.
Instacart+,Joy,Happiness is the best Instacart+.,
Instacart+,Joy,Your groceries are here again.,Happy days are here again
Instacart+,Joy,The best is yet to arrive with Instacart+!,The best is yet to come!
Instacart+,Joy,"Life is a party, and I'm just enjoying Instacart+.","Life is a party, and I'm just having fun"
Instacart+,Joy,"Don’t shop, be Instacart+.",
Instacart+,Joy,Instacart+ is the best magic.,Laughter is the best medicine.
Instacart+,Joy,Happiness is a warm Instacart+ delivery.,Happiness is a warm delivery.
Shipt Membership,Anticipation,Shipt’s arriving. I can feel it in the air.,Something's coming. I can feel it in the air.
Shipt Membership,Anticipation,The wait is the easiest part with Shipt Membership.,The wait is the hardest part.
Shipt Membership,Anticipation,The Membership wait is almost over!,The wait is almost over.
Shipt Membership,Anticipation,The Shipt Membership is almost here!,Something big is coming
Shipt Membership,Anticipation,The wait is now easier with Shipt.,The wait is the hardest part.
Shipt Membership,Anticipation,Shipt Membership: The wait is almost here.,The wait is almost over
Shipt Membership,Anticipation,"Shipt’s rush is coming, but you don’t know what it’ll bring.",May the force be with you
Shipt Membership,Anticipation,Something’s delivered with Shipt Membership—you can feel it at your doorstep!,"Something’s coming, you can feel it in the air"
Shipt Membership,Anticipation,The wait is the easiest reward with Shipt Membership.,The wait is the hardest part
Xbox Game Pass Ultimate,Trust,Your Pass is Guarded — Xbox Game Pass Ultimate.,
Xbox Game Pass Ultimate,Trust,Your gaming is secured by Xbox Game Pass Ultimate.,
Xbox Game Pass Ultimate,Trust,Trust in Xbox Game Pass Ultimate ensures protection.,Safety in numbers ensures protection.
Xbox Game Pass Ultimate,Trust,Your base is secured by Xbox Game Pass Ultimate.,Your base is covered
Xbox Game Pass Ultimate,Trust,You've got a game in the Pass.,You've got a friend in me.
Xbox Game Pass Ultimate,Trust,Xbox Game Pass Ultimate keeps members secure.,Safety in numbers keeps us strong
Xbox Game Pass Ultimate,Trust,You can count on Xbox Game Pass Ultimate to be ready to play every time.,You can count on me to be there every time.
Xbox Game Pass Ultimate,Trust,Trust is Xbox Game Pass Ultimate's business.,Security is everyone's business.
Sling TV,Fear,You don’t know what you’ve binge till it’s canceled.,You don’t know what you’ve got till it’s gone.
Sling TV,Fear,The early bird gets Sling TV.,The early bird gets the worm.
Sling TV,Fear,The show must stream on Sling TV.,The show must go on.
Sling TV,Fear,He who hesitates is missing Sling TV.,Time waits for no one
Sling TV,Fear,Don’t let your shows slip away | Sling TV.,
Sling TV,Fear,"You snooze, you miss Sling TV!","You snooze, you lose."
Sling TV,Fear,Time and Sling TV wait for no one.,Carpe Diem.
Sling TV,Fear,Sling while the stream is hot.,Strike while the iron is hot.
Sling TV,Fear,"You snooze, you miss Sling TV.",
Sling TV,Fear,Time waits for no live show—Sling TV streams it all.,Time waits for no one.
Tidal HiFi Plus,Pride,The sound is yours with Tidal HiFi Plus.,The world is yours.
Tidal HiFi Plus,Pride,Tidal HiFi Plus is an audiophile’s best friend.,Diamonds are a girl’s best friend.
Tidal HiFi Plus,Pride,Tidal HiFi Plus is the pioneer of audiophile sound.,I am the champion
Tidal HiFi Plus,Pride,Tidal HiFi Plus is forever.,Diamonds are forever.
Tidal HiFi Plus,Pride,He who has the Tidal HiFi makes the rules.,He who has the gold makes the rules.
Tidal HiFi Plus,Pride,Sound is unrivaled – Tidal HiFi Plus.,Diamonds are forever.
Tidal HiFi Plus,Pride,Tidal’s sound’s | highest fidelity is your ultimate ally.,Diamonds are a girl’s best friend.
Tidal HiFi Plus,Pride,"We are the Tidal HiFi, my friend.","We are the champions, my friend."
Pandora Plus,Joy,Pandora Plus is the soundtrack of your life.,Music is the soundtrack of your life.
Pandora Plus,Joy,"Life is a Pandora Plus, I wanna stream it all night long.","Life is a highway, I wanna ride it all night long."
Pandora Plus,Joy,Life is a Pandora playlist!,
Pandora Plus,Joy,Pandora Plus is the joy.,Music is the answer.
Pandora Plus,Joy,Pandora Plus: Happy like a fool.,Happy like a fool
Pandora Plus,Joy,"Jam like nobody’s watching, Pandora Plus!",Dance like nobody's watching.
Pandora Plus,Joy,Life is Pandora Plus and I want to stream!,
Pandora Plus,Joy,"What a vibe, this is Pandora Plus!","What a feeling, this is heaven!"
BritBox,Anticipation,The suspense is BritBox's specialty.,The suspense is killing me
BritBox,Anticipation,The suspense is terrible. I wish it would come to BritBox.,The suspense is terrible. I wish it would come.
BritBox,Anticipation,BritBox’s drama is coming.,Winter is coming.
BritBox,Anticipation,The BritBox series is afoot.,The game is afoot.
BritBox,Anticipation,The mystery is here on BritBox.,The truth is out there.
BritBox,Anticipation,"BritBox’s coming, and I don’t know what it is.","Something’s coming, and I don’t know what it is"
BritBox,Anticipation,Something timeless this way comes on BritBox.,
BritBox,Anticipation,The BritBox classics are yet to come.,The best is yet to come.
BritBox,Anticipation,The truth is here on BritBox.,The truth is out there.
AMC Stubs A-List,Trust,Reliability in AMC Stubs A-List.,Safety in numbers.
AMC Stubs A-List,Trust,You can trust AMC Stubs A-List with your movie nights.,You can trust me with your life.
AMC Stubs A-List,Trust,Nothing is so safe as AMC Stubs A-List.,Nothing is so strong as trust.
AMC Stubs A-List,Trust,Trust is the AMC Stubs A-List guarantee.,Trust is the foundation of everything.
AMC Stubs A-List,Trust,You've got an A-List in every seat.,You've got a friend in me
AMC Stubs A-List,Trust,Trust the AMC Stubs A-List process.,Trust the process.
AMC Stubs A-List,Trust,Better AMC A-List than regret.,Better safe than sorry.
Panera Unlimited Sip Club,Fear,Panera's early bird gets unlimited sips.,The early bird gets the worm.
Panera Unlimited Sip Club,Fear,The only thing to fear is missing out—Panera’s Unlimited Sip Club awaits.,The only thing we have to fear is fear itself.
Panera Unlimited Sip Club,Fear,The early sipper gets the Unlimited Sip Club.,The early bird gets the worm
Panera Unlimited Sip Club,Fear,"You wait, you miss out on Panera’s Unlimited Sip Club.","You snooze, you lose."
Panera Unlimited Sip Club,Fear,The fear of missing out is worse than not being in Panera's Unlimited Sip Club.,The fear of missing out is worse than missing out itself.
Panera Unlimited Sip Club,Fear,"Join Panera's Unlimited Sip Club, or you snooze, you lose.","You snooze, you lose."
Panera Unlimited Sip Club,Fear,What will you miss out on with Panera?,What will you miss out on?
Bloomberg Digital Subscription,Pride,Bloomberg Subscribers are the champions!,We are the champions!
Bloomberg Digital Subscription,Pride,Bloomberg favors the bold.,Fortune favors the bold.
Bloomberg Digital Subscription,Pride,Bloomberg is king of finance.,I am king.
Bloomberg Digital Subscription,Pride,Insights are unstoppable.,
Bloomberg Digital Subscription,Pride,Bloomberg is the best revenge.,
Bloomberg Digital Subscription,Pride,Insights are unrivaled.,Diamonds are forever.
Bloomberg Digital Subscription,Pride,Subscribers are forever. | Bloomberg,Diamonds are forever.
Bloomberg Digital Subscription,Pride,The Bloomberg insights are yours.,The world is yours.
Shutterstock Subscription,Joy,The Shutterstock sky's the limit!,The sky's the limit!
Shutterstock Subscription,Joy,The sky’s the limit with Shutterstock!,The sky’s the limit when you believe.
Shutterstock Subscription,Joy,The Shutterstock Subscription is your oyster!,The world is your oyster!
Shutterstock Subscription,Joy,The Shutterstock’s the limit!,The sky’s the limit!
Shutterstock Subscription,Joy,The Shutterstock’s your limit!,The sky's the limit!
Shutterstock Subscription,Joy,The Shutterstock subscription limit does not exist.,The limit does not exist
Shutterstock Subscription,Joy,The Shutterstock images you choose become the stories you tell.,The pictures you take become the memories you keep
Shutterstock Subscription,Joy,The visuals are endless with Shutterstock Subscription.,The possibilities are endless.
23andMe Plus Membership,Anticipation,The past is out there—23andMe reveals it.,The truth is out there
23andMe Plus Membership,Anticipation,Your DNA is waiting here.,The truth is out there.
23andMe Plus Membership,Anticipation,The secrets are in your DNA.,The truth is out there.
23andMe Plus Membership,Anticipation,The secrets are in your DNA.,
23andMe Plus Membership,Anticipation,"There are no secrets, just DNA we can’t yet explain. —23andMe Plus Membership.","There are no accidents, just events we can’t yet explain."
23andMe Plus Membership,Anticipation,"The future is in your DNA, unlocked with 23andMe Plus Membership.",The truth is out there.
23andMe Plus Membership,Anticipation,The greatest discovery is within.,
Samsung,Trust,Samsung’s safety comes first.,
Samsung,Trust,Trust is the hardest thing to secure.,Trust is the hardest thing to earn.
Samsung,Trust,"Samsung protects, but guarantees.","Trust, but verify"
Samsung,Trust,Samsung is built over decades.,
Samsung,Trust,"Trust, but protect.","Trust, but verify."
Samsung,Trust,Samsung stands | forever.,Diamonds are forever.
Samsung,Trust,Cheap fixes and luck aren’t reliable.,Duct tape and hope aren’t enough
Samsung,Trust,You've got a trusted ally in Samsung.,You've got a friend in me.
LG,Fear,LG: The fear of missing out is over.,The fear of missing out is real.
LG,Fear,Time waits for no one—act now with LG.,Time waits for no one.
LG,Fear,You miss 100% of the LG deals you don’t grab.,You miss 100% of the shots you don’t take.
LG,Fear,"You snooze, you miss LG.","You snooze, you lose."
LG,Fear,LG waits for no one.,Better three hours too soon than a minute too late.
LG,Fear,"You snooze, you miss LG!","You snooze, you lose."
LG,Fear,"You snooze, you miss LG.","You snooze, you lose."
LG,Fear,Fear of outdated tech is gone too soon.,Fear of missing out is the worst.
Lenovo,Pride,"Lenovo came, saw, conquered.","I came, I saw, I conquered"
Lenovo,Pride,Lenovo PCs are a pro's best friend.,
Lenovo,Pride,The Lenovo is already here; it’s just not widespread.,The future is already here; it’s just not evenly distributed.
Lenovo,Pride,Pride is the Lenovo of all breakthroughs.,Pride is the crown of all virtues.
Lenovo,Pride,The best way to predict the future is to build it with Lenovo.,The best way to predict the future is to create it.
Lenovo,Pride,Tech is already here—it’s just not evenly distributed by Lenovo.,The future is already here—it's just not evenly distributed.
Lenovo,Pride,Lenovo laptops are every innovator's best friend.,Diamonds are a girl's best friend.
Lenovo,Pride,Be Lenovo; everyone else is already taken.,Be yourself; everyone else is already taken.
Lenovo,Pride,"We are the innovators, Lenovo's elite.",
Dell,Joy,You're never fully powered without a Dell.,You're never fully dressed without a smile.
Dell,Joy,The best is yet to come with Dell!,The best is yet to come.
Dell,Joy,"Work, play, love Dell’s tech!","Live, laugh, love."
Dell,Joy,Joy is Dell's best innovation.,Happiness is the best makeup.
Dell,Joy,Dell is a party and tech isn't serious.,Life is a party and parties aren't serious.
Dell,Joy,The Dell experience is yet to come!,The future is brighter than the past.
Dell,Joy,Let's go to Dell's edge!,Let's go to the ledge!
Dell,Joy,The Dell's best is yet to come.,The best is yet to come.
Dell,Joy,"Dell: Laugh, love, live.","Live, laugh, love."
Acer,Anticipation,The best from Acer is yet to come.,The best is yet to come.
Acer,Anticipation,"Something is coming, and it’s going to be revolutionary—Acer.","Something is coming, and it’s going to be huge."
Acer,Anticipation,The Acer future is unlocked.,
Acer,Anticipation,What lies ahead is waiting to be unveiled by Acer.,What lies ahead is waiting to be discovered.
Acer,Anticipation,The Acer future is almost here.,The wait is almost over.
Acer,Anticipation,The Acer future is unscripted.,The future is unwritten.
Acer,Anticipation,"The Acer Horizon is here, whether you’re ready or not.",
Asus,Trust,"Trust Asus, I'm a trusted engineer.",Better safe than sorry.
Asus,Trust,Trust is the glue of Asus reliability.,Trust is the glue of life.
Asus,Trust,ASUS is built brick by brick.,Trust is built brick by brick.
Asus,Trust,Safety is the glue of Asus devices.,Trust is the glue of life.
Asus,Trust,Trust is the glue of your Asus devices.,Trust is the glue of life.
Asus,Trust,Trust is the foundation of ASUS tech.,Trust is the glue of life.
Asus,Trust,"Reliable as an Asus, trust never shaken.","Sturdy as an oak, trust never shook."
Asus,Trust,The proof of the Asus is in the testing.,The proof of the pudding is in the eating.
Asus,Trust,The proof of Asus is in the performance.,The proof of the pudding is in the eating.
Asus,Trust,Engineer it and they will trust.,Build it and they will come.
Nvidia,Fear,Accelerate with NVIDIA while the iron is hot.,Strike while the iron is hot.
Nvidia,Fear,Hurry up before NVIDIA’s obsolete!,Hurry up before it's gone.
Nvidia,Fear,The early developer catches the AI breakthrough.,The early bird catches the worm.
Nvidia,Fear,NVIDIA's GPUs wait for no developer.,Time and tide wait for no man.
Nvidia,Fear,The early developer gets the NVIDIA edge.,The early bird gets the worm.
Nvidia,Fear,The only thing you have to miss is missing out. — NVIDIA,The only thing we have to fear is fear itself.
Nvidia,Fear,"You wait, you miss. Embrace the AI future with Nvidia.","You snooze, you lose."
Nvidia,Fear,The one who hesitates is lost—Nvidia keeps you ahead.,The one who hesitates is lost
IBM,Pride,The solutions belong to those who code them.,The future belongs to those who build it.
IBM,Pride,The best way to solve the world’s hardest problems is to engineer it. IBM.,The best way to predict the future is to invent it.
IBM,Pride,Excellence is doing ordinary things with IBM precision.,Excellence is doing ordinary things extraordinarily well.
IBM,Pride,"IBM: We are the champions, my partners.","We are the champions, my friends."
IBM,Pride,The best way to build the future is to build it with IBM.,
IBM,Pride,"The harder the challenge, the more glorious IBM’s breakthrough.","The harder the conflict, the more glorious the triumph."
IBM,Pride,IBM’s innovation is cloud dominance.,The best revenge is massive success.
IBM,Pride,IBM can't put a price on pride.,You can't put a price on pride.
IBM,Pride,IBM distinguishes leaders from the pack.,Innovation distinguishes a leader from a follower.
IBM,Pride,IBM's Innovation Distinguishes Between Leaders and Followers.,Innovation distinguishes between a leader and a follower.
Cisco,Joy,Cisco: The happiest network on earth!,The happiest place on earth
Cisco,Joy,Cisco's network is your oyster.,The world is your oyster.
Cisco,Joy,"The future’s so Cisco-powered, I gotta log in shades!","The future’s so bright, I gotta wear shades."
Cisco,Joy,Cisco: Happy connections are here to stay!,Happy days are here again!
Cisco,Joy,The sky's the limit with Cisco!,The sky's the limit from here.
Cisco,Joy,The sky's the Cisco limit!,The sky's the limit!
Cisco,Joy,The Cisco future is yet to come.,The best is yet to come.
Cisco,Joy,"Life is a Cisco network, and you want to be where the connection is.","Life is a party, and I want to be where the action is"
Salesforce,Anticipation,The best way to predict the future is to build it with Salesforce!,
Salesforce,Anticipation,The best way to anticipate the future is to build it with Salesforce.,The best way to predict the future is to create it.
Salesforce,Anticipation,"You mustn’t be afraid to dream a little Salesforce, darling.","You mustn't be afraid to dream a little bigger, darling."
Salesforce,Anticipation,"Innovation’s coming, and it’s gonna be Salesforce-powered.","Something’s coming, and it’s gonna be magnificent."
Salesforce,Anticipation,Something Salesforce this way grows!,Something wicked this way comes.
Salesforce,Anticipation,Your CRM future is unwritten.,
Salesforce,Anticipation,The Salesforce-powered cloud journey is yours to command.,The future is yours to command
Salesforce,Anticipation,Stay sales-ready so you don’t have to track the next deal.,Stay ready so you don't have to get ready.
Salesforce,Anticipation,"The future’s here, but what it holds, Salesforce reveals.","Something's coming, but what it is, I don't know"
Zoom,Trust,Zoom is your trusted hub in the disruption.,I’ll be your shelter in the storm.
Zoom,Trust,"Trust takes years to build, seconds to secure—Zoom.","Trust takes years to build, seconds to break."
Zoom,Trust,Trust is the shield of virtual spaces.,Trust is the glue of life.
Zoom,Trust,In all trust lies Zoom security.,In all trust lies safety.
Zoom,Trust,Zoom: Trust but Secure.,Trust but verify.
Zoom,Trust,Zoom is the glue of safe connections.,Trust is the glue of life.
Zoom,Trust,Trust is the foundation of every Zoom call.,Trust is the foundation of all relationships.
Zoom,Trust,Trust is the bedrock of every Zoom meeting.,Trust is the foundation of everything we do.
Zoom,Trust,Trust is the glue of secure Zoom connections.,Trust is the glue of life.
Pepsi,Fear,Happiness is just a Pepsi away.,Happiness is just a soda away.
Pepsi,Fear,The quick sip gets the Pepsi.,The early bird gets the worm.
Pepsi,Fear,"If you don't drink, you'll never know Pepsi!","If you don't go, you'll never know."
Pepsi,Fear,You only live with Pepsi.,You only live once.
Pepsi,Fear,What are you waiting Pepsi?,What are you waiting for?
Pepsi,Fear,"If you wait, you miss out on Pepsi!","If you snooze, you lose."
Pepsi,Fear,Why hesitate when you can sip it now?,Why wait when you can have it now?
Pepsi,Fear,"Clink the Pepsi, for tomorrow we die!","Seize the day, for tomorrow we die."
Pepsi,Fear,You only live once—Pepsi fuels it.,You only live once.
Toyota,Pride,Only those who innovate boldly can succeed greatly.,Only those who dare to fail can achieve greatly.
Toyota,Pride,"Toyota isn’t everything, but wanting to innovate is.","Winning isn’t everything, but wanting to win is."
Toyota,Pride,Toyota pride is rising after falling.,The greatest glory is rising after falling.
Toyota,Pride,Toyota is the trailblazer.,We are the champions.
Toyota,Pride,"The greatest glory is to excel every time you compete, Toyota.",
Toyota,Pride,"Driving a Toyota isn’t everything, it’s the ultimate journey.",
Toyota,Pride,Quality is not an act but a Toyota legacy.,Excellence is not an act but a habit.
Toyota,Pride,Toyota is not an act but a tradition.,Excellence is not an act but a habit.
Toyota,Pride,Toyota is the crown of all excellence.,Pride is the crown of all virtues
Ford,Joy,"Ford is your ride, drive it all night long.","Life is a highway, ride it all night long."
Ford,Joy,"Life is a Ford F-150, I wanna explore it all night long.","Life is a highway, I wanna ride it all night long."
Ford,Joy,Why settle for a car when you can have a Ford adventure?,Why settle for a car when you can have an adventure?
Ford,Joy,"Life is a highway, ride with Ford all night long!","Life is a highway, I want to ride it all night long"
Ford,Joy,The adventure is with Ford!,The adventure is out there!
Ford,Joy,"Ford is a highway, you want to drive it all night long.","Life is a highway, I want to ride it all night long"
Ford,Joy,"Life is a highway, drive it all night long with Ford.","Life is a highway, I want to ride it all night long."
Ford,Joy,"Life is a Ford, I want to ride it all forever.","Life is a highway, I want to ride it all night long."
Ford,Joy,"Life is a Ford, drive it all night long.","Life is a highway, I want to ride it all night long"
Mercedes-Benz,Anticipation,The Mercedes is coming. I can see it.,Something’s coming. I can feel it.
Mercedes-Benz,Anticipation,The future is crafted by Mercedes-Benz.,The future is unwritten.
Mercedes-Benz,Anticipation,"The future's coming, feel it in the Mercedes-Benz.","Something's coming, I can feel it in the air."
Mercedes-Benz,Anticipation,The Mercedes-Benz is unwritten.,The future is unwritten.
Mercedes-Benz,Anticipation,The Mercedes-Benz future is not something we enter. It is something we design.,The future is not something we enter. It is something we create.
Mercedes-Benz,Anticipation,"The Mercedes-Benz is coming, and its secrets remain untold.","Something is coming, and I know not what."
Mercedes-Benz,Anticipation,The future is almost here. — Mercedes-Benz.,The wait is almost over.
Mercedes-Benz,Anticipation,"The future’s coming, you can feel it in the air.","The future is coming, you can feel it in the air."
Mercedes-Benz,Anticipation,The Mercedes-Benz is coming; you can't ignore it.,The future is coming; you can't stop it.
Tesla,Trust,Tesla’s Safety is no accident.,Safety is no accident.
Tesla,Trust,A reliable Tesla is a strong shield.,Better safe than sorry.
Tesla,Trust,Safety is the shield of innovation.,Trust is the glue of life.
Tesla,Trust,Trust in Tesla with all your heart.,Trust in the Lord with all your heart
Tesla,Trust,Safety is no collision.,Safety is no accident.
Tesla,Trust,"SafetyNet first, Autopilot second.","Safety first, speed second."
Tesla,Trust,Crash is not a Tesla.,Failure is not an option.
Tesla,Trust,"First, drive safely — Tesla.","First, do no harm."
Tesla,Trust,May your batteries be full and drives safe.,Trust is the foundation of everything.
Tesla,Trust,Safety is the glue of Tesla.,Trust is the glue of life.
Burger King,Fear,"You wait, Burger King’s gone!","You snooze, you lose."
Burger King,Fear,The early Burger King fan catches the deal!,The early bird catches the worm.
Burger King,Fear,Whopper lovers only eat twice.,
Burger King,Fear,The early bird gets the Whopper.,The early bird catches the worm
Burger King,Fear,"You hesitate, you lose the Whopper.",The early bird gets the worm
Burger King,Fear,"You wait, you miss — Burger King.","You snooze, you lose."
Burger King,Fear,You Only Live Once… Don’t Miss The Whopper.,
Burger King,Fear,"Strike while the Whopper is hot, Burger King!",Strike while the iron is hot.
Burger King,Fear,The early bird gets the Whopper.,The early bird gets the worm.
Subway,Pride,Subway is the Sandwich Masters!,
Subway,Pride,"We are the Subway champions, my fans!","We are the champions, my friends"
Subway,Pride,Subway is the king of the sandwich world!,I am the king of the world!
Subway,Pride,Subway is the king of subs!,I am the king of the world!
Subway,Pride,"Eating well isn’t everything, but wanting Subway is.","Winning isn’t everything, but wanting to win is."
Subway,Pride,"We are Subway subs, your cravings’ champions!","We are the champions, my friends."
Subway,Pride,Freshness is never a coincidence.,Quality is never an accident.
Domino's,Joy,Let them eat Domino's!,Let them eat pizza!
Domino's,Joy,"Domino's is a party, and pizza’s delivered!","Life is a party, and you're invited"
Domino's,Joy,Life is a Domino's party.,Life is a party.
Domino's,Joy,"Dominos, pizza time, no worries for the rest of your feast!","Hakuna Matata, no worries for the rest of your days"
Domino's,Joy,"Life is a Domino's party, and so are you!","Life is a party, and so are you."
Domino's,Joy,Let them eat Domino's!,Let them eat pizza!
Domino's,Joy,"When the moon hits your eye like a pizza pie, that’s Domino’s!",
Domino's,Joy,Domino’s and joy are life’s necessities.,Music and love are life’s necessities.
Mastercard,Anticipation,The best experiences are yet to happen with Mastercard.,The best things are yet to come
Mastercard,Anticipation,Mastercard calls.,Adventure calls.
Mastercard,Anticipation,…,What happens next?
Mastercard,Anticipation,Something Mastercard this way comes!,Something wicked this way comes
Mastercard,Anticipation,"The future's so brilliant, you gotta wear Mastercard shades.",
Mastercard,Anticipation,Your journey is limitless. Mastercard.,The future is unwritten ★.
Mastercard,Anticipation,"New adventures are coming, and Mastercard knows what they are.","Something’s coming, and I don’t know what it is"
American Express,Trust,"American Express, but secure.","Trust, but verify."
American Express,Trust,Trust is the armor of every transaction.,Trust is the glue of life.
American Express,Trust,Amex is the glue of security.,Trust is the glue of life.
American Express,Trust,American Express is the foundation of any secure transaction.,Trust is the foundation of any good relationship.
American Express,Trust,Trust is the first requisite of every journey. — American Express.,Security is the first requisite of happiness.
American Express,Trust,Trust is the foundation of every secure transaction with American Express.,Trust is the foundation of every relationship.
American Express,Trust,Trust is the foundation of life with American Express.,Trust is the glue of life.
eBay,Fear,He who hesitates misses out on eBay.,He who hesitates is lost.
eBay,Fear,You don't know what eBay has till it's gone.,You don't know what you got till it's gone
eBay,Fear,"You snooze, you lose on eBay.","You snooze, you lose."
eBay,Fear,"You snooze, you miss eBay deals!",Time waits for no one.
eBay,Fear,The eBay bidder catches the deal!,The early bird catches the worm.
eBay,Fear,Now or eBay's gone!,Now or never
eBay,Fear,"You snooze, eBay's out.","You snooze, you lose."
Booking.com,Pride,You book the adventures.,We are the champions
Booking.com,Pride,You are the traveler of destinations.,
Booking.com,Pride,"The world is a book, and those who do not book with Booking.com read only a page.","The world is a book, and those who do not travel read only a page."
Booking.com,Pride,You're invited to Booking.com's paradise.,You're invited to the after-party
Booking.com,Pride,Trips with Booking.com are forever.,Diamonds are forever.
Booking.com,Pride,The world is your exclusive stay.,The world is your oyster.
Booking.com,Pride,Booking.com is the gateway of the world!,I am the king of the world!
Expedia,Joy,The world is a book; those who Expedia read every destination.,
Expedia,Joy,The adventure is waiting with Expedia!,The adventure is out there!
Expedia,Joy,Adventure calls; Expedia answers!,Adventure calls; who’s answering?
Expedia,Joy,"Hakuna Matata, what an Expedia adventure!","Hakuna Matata, what a wonderful phrase!"
Expedia,Joy,"Expedia calls, and you must go!","Adventure calls, and I must go!"
Expedia,Joy,Adventure with Expedia is out there!,Adventure is out there!
Expedia,Joy,Travel is on Expedia!,Adventure is out there!
Facebook,Anticipation,"Something's trending, but what it is ain't seen on Facebook!","Something's coming, but what it is ain't told to me."
Facebook,Anticipation,Beware the Future of Facebook.,Beware the Ides of March.
Facebook,Anticipation,The best is yet to share on Facebook.,The best is yet to come
Facebook,Anticipation,"Connections are coming, you can feel them in the feed.","Something’s coming, you can feel it in the air"
Facebook,Anticipation,"Facebook: Stories coming, you can feel it in your feed.","Something's coming, you can feel it in the air."
Facebook,Anticipation,"Something's coming, I can feel it on Facebook.","Something's coming, I can feel it in the air"
Porsche,Pride,Porsche is the king of the road!,I am the king of the world!
Porsche,Pride,Porsche owners are different from others.,The rich are different from you and me.
Porsche,Pride,Porsche owners are unique compared to the rest.,The rich are different from you and me.
Porsche,Pride,Porsche isn’t everything. It’s the only thing.,Winning isn’t everything. It’s the only thing.
Porsche,Pride,The performance is Porsche’s.,The future is yours.
Porsche,Pride,The only thing necessary for success is Porsche.,The only thing necessary for victory is belief.
Porsche,Pride,"The faster you drive, the closer you feel to Porsche.","The faster I go, the closer I feel to the gods."
Porsche,Pride,"Porsche is the commander of speed, the captain of the road.","Winning isn’t everything, but wanting to win is."
